headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@type|metadata.mods.namenamePart|metadata.mods.note.0|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.physicalDescriptioninternetMediaType|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.subject.0topic|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8geographic|metadata.mods.subject.8topic|metadata.mods.subject.9geographic|metadata.mods.subject.9topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2019-11-19T04:01:56Z|webster_1484|webster|image|dct|0012_002333_000738_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1484|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1484/datastream/TN/view|preview|creator|text|Herbert M. Webster|#457: Frozen Head|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Frozen Head|    |Herbert Webster|Frozen Head|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Frozen Head|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1068|webster|image|dct|0012_002333_000286_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1068|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1068/datastream/TN/view|preview|creator|text|Herbert M. Webster|#77: State Line Between Clingman's & Siler's|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Appalachian Trail|    |Clingmans Dome|    |Silers Bald|Clingmans Dome|    |Silers Bald|    |    |    |    |    |    |    |    |    |    |    |    |State Line Between Clingman's & Siler's|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1462|webster|image|dct|0012_002333_000716_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1462|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1462/datastream/TN/view|preview|creator|text|Herbert M. Webster|#436: Standing just outside the opening of the chimney shaft during heavy rain|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 June 18|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Chimney Tops|    |Webster|Chimney Tops|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Standing just outside the opening of the chimney shaft during heavy rain|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1035|webster|image|dct|0012_002333_000268_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1035|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1035/datastream/TN/view|preview|creator|text|Herbert M. Webster|#63: Swinging Bridge near Sevierville|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Swinging bridges|    |Sevierville|    |Little Pigeon River|Sevierville|    |Little Pigeon River|    |    |    |    |    |    |    |    |    |    |    |    |Swinging Bridge near Sevierville|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1272|webster|image|dct|0012_002333_000506_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1272|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1272/datastream/TN/view|preview|creator|text|Herbert M. Webster|#257: Group at Big Chestnut. Porters Flats|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Chestnuts|    |Porters Flat|Porters Flat|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Group at Big Chestnut. Porters Flats|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1106|webster|image|dct|0012_002333_000317_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1106|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1106/datastream/TN/view|preview|creator|text|Herbert M. Webster|#105: Large group on way to Blanket Mtn. Mildred & Mitchie in Center|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1934 October 14|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Jakes Creek Trail|    |Blanket Mountain|    |Mildred Webster|Blanket Mountain|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Large group on way to Blanket Mtn. Mildred & Mitchie in Center|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1404|webster|image|dct|0012_002333_000642_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1404|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1404/datastream/TN/view|preview|creator|text|Herbert M. Webster|#385: Hikers on trail far below the summit of Grandfather Mtn.|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Hiking|    |Trails|    |Grandfather Mountain|Grandfather Mountain|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Hikers on trail far below the summit of Grandfather Mtn.|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1230|webster|image|dct|0012_002333_000459_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1230|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1230/datastream/TN/view|preview|creator|text|Herbert M. Webster|#226: Guyot & Chapman from Laurel Top. The Ridge in the foreground is the State Line between Laurel Top & Pecks Corner|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Appalachian Trail|    |Mount Guyot|    |Mount Chapman|    |Laurel Top|Mount Guyot|    |Mount Chapman|    |Laurel Top|    |    |    |    |    |    |    |    |Guyot & Chapman from Laurel Top. The Ridge in the foreground is the State Line between Laurel Top & Pecks Corner|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1252|webster|image|dct|0012_002333_000484_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1252|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1252/datastream/TN/view|preview|creator|text|Herbert M. Webster|#245: Looking across to English Mtn. from trail to Halls Top|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|1936 February 9|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Halls Top|    |English Mountain|Halls Top|    |English Mountain|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Looking across to English Mtn. from trail to Halls Top|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1105|webster|image|dct|0012_002333_000316_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1105|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1105/datastream/TN/view|preview|creator|text|Herbert M. Webster|#103: Sheep at Willie Myers. Cades Cove|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Cattle and sheep|    |Cades Cove|    |Willie Myers Place|Cades Cove|    |Willie Myers Place|    |    |    |    |    |    |    |    |    |    |    |    |Sheep at Willie Myers. Cades Cove|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1432|webster|image|dct|0012_002333_000674_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1432|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1432/datastream/TN/view|preview|creator|text|Herbert M. Webster|#410: Group at Moores Spring under crest of Gregory. Sonny Morris on top of big rock. Tom Conner standing center fore ground - Tom Duncan extreme right seated|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Moore Spring|    |Gregory Bald|    |Sonny Morris|    |Tom Conner|    |Tom Duncan|Moore Spring|    |Gregory Bald|    |    |    |    |    |    |    |    |Group at Moores Spring under crest of Gregory. Sonny Morris on top of big rock. Tom Conner standing center fore ground - Tom Duncan extreme right seated|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
2019-11-19T04:01:56Z|webster_1496|webster|image|dct|0012_002333_000752_0001|local|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1496|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/webster%3A1496/datastream/TN/view|preview|creator|text|Herbert M. Webster|#467: Nances Ferry [in] Grainger County|This object was added to the Digital Preservation Network in November 2016.|dpn|The University of Tennessee Libraries, Knoxville|undated|image/jpeg|The University of Tennessee Libraries, Special Collections Library.|original|The University of Tennessee Libraries, Special Collections, Herbert M. Webster Photographs Collection (1926-1955) MS.3338.|Nances Ferry|    |Automobiles|    |Grainger County|Grainger County|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Nances Ferry [in] Grainger County|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|still image
